age	male	baseusage	aware0	harmvision0	gansu	RE2	va18	zmath	pedu12	hhwealth	bboarding	pamigrant	schid	studentid	newcome	attrition	givegl	wear2	use2	ezmath	major	interaction	edu	con	vou	fre	SE2	seatchange	emtea_14	reexamination	blackboard
11	0	0	0	1	1	2	0	-0.039078478	0	2	0	0	202072	"2020725134"	0	0	1	0	0	-0.59271747	1	2	1	1	0	0	-1.0	2	3	1	2
12	0	0	0	0	1	2	0	-1.8845419	0	1	1	0	202072	"2020725138"	0	0	1	0	0	-1.3309028	1	2	1	1	0	0	-1.625	2	3	1	2
11	1	0	1	0	1	1	1	0.8836532	1	2	0	0	202072	"2020725143"	0	0	1	0	1	-0.039078478	1	2	1	1	0	0	-2.25	2	3	1	2
12	0	0	0	0	1	2	1	0.5145605	0	1	0	0	202072	"2020725155"	0	0	1	0	0	0.3300142	1	2	1	1	0	0	-1.25	2	3	1	2
10	0	0	0	1	1	2	0	-0.8563414	0	3	0	0	202082	"2020824117"	0	0	1	0	0	0.043540925	1	2	1	1	0	0	-2.0	1	3	1	2
10	1	0	1	0	1	2	1	1.6633291	0	1	0	0	202082	"2020824131"	0	0	1	0	1	-0.13643554	1	2	1	1	0	0	-1.5	3	3	1	2
9	0	0	1	1	1	1	1	0.2235174	0	1	0	0	202082	"2020824138"	0	0	1	0	0	0.9434233	1	2	1	1	0	0	-5.0	1	3	1	2
8	1	0	0	0	1	1	1	0.40349388	1	1	0	0	202082	"2020824151"	0	0	1	0	1	0.2235174	1	2	1	1	0	0	-2.75	2	3	1	2
9	0	0	1	1	1	2	0	0.043540925	1	3	0	1	202082	"2020824163"	0	0	1	0	0	0.58347034	1	2	1	1	0	0	-1.25	1	3	1	2
10	0	1	1	0	1	1	1	0.7634468	0	1	0	0	202082	"2020824167"	0	0	1	1	0	1.1233997	1	2	1	1	0	0	-5.25	1	3	1	2
12	0	0	0	1	1	2	1	0.6991069	0	2	0	0	202082	"2020825105"	0	0	1	0	0	-0.40817115	1	2	1	1	0	0	-1.25	2	3	1	2
11	0	0	1	0	1	2	1	-0.59271747	0	1	1	0	202082	"2020825107"	0	0	1	0	0	-1.6999955	1	2	1	1	0	0	-1.5	1	3	1	2
11	1	0	0	0	1	2	0	0.6991069	0	1	0	0	202082	"2020825143"	0	0	1	0	0	-0.039078478	1	2	1	1	0	0	-1.25	1	3	1	2
12	1	0	0	0	1	2	0	-1.6999955	0	1	0	0	202082	"2020825159"	0	0	1	0	0	-1.3309028	1	2	1	1	0	0	-0.75	3	3	1	2
9	0	0	0	0	1	1	1	-1.3962709	0	1	0	0	202083	"2020834126"	0	0	1	1	1	-0.8563414	2	4	1	0	1	0	-2.75	1	4	1	1
9	0	0	0	1	1	2	0	0.7634468	1	2	0	0	202083	"2020834130"	0	0	1	0	0	0.7634468	2	4	1	0	1	0	-1.0	3	4	1	1
9	0	0	0	1	1	2	1	-1.3309028	1	1	0	0	202083	"2020835125"	0	0	1	0	0	-1.3309028	2	4	1	0	1	0	-1.75	2	5	1	1
9	0	0	1	0	1	1	1	-0.039078478	0	3	0	0	202083	"2020835131"	0	0	1	0	0	-1.5154492	2	4	1	0	1	0	-5.0	2	5	1	1
12	1	0	0	1	1	3	0	-1.6999955	0	1	1	0	202083	"2020835132"	0	0	1	0	1	-1.3309028	2	4	1	0	1	0	0.0	2	5	1	1
8	1	0	0	1	1	4	0	0.9434233	0	1	0	0	202091	"2020914107"	0	0	1	0	0	1.3033762	3	6	1	0	0	1	1.0	1	4	1	1
10	1	0	0	0	1	2	1	-0.31641203	0		0	0	202091	"2020914110"	0	0	1	0	0	0.2235174	3	6	1	0	0	1	-0.75	2	4	1	1
10	0	1	1	0	1	1	0	-0.67636496	0	1	0	0	202091	"2020914128"	0	0	1	1	1	-0.31641203	3	6	1	0	0	1	-5.75	3	4	1	1
10	0	0	0	0	1	2	1	0.9434233	0	3	0	1	202091	"2020914132"	0	0	1	0	0	1.1233997	3	6	1	0	0	1	-1.5	2	4	1	1
11	1	0	0	0	1	2	1	0.9434233	0	1	0	0	202091	"2020914133"	0	0	1	0	0	-0.67636496	3	6	1	0	0	1	-1.375	2	4	1	1
11	0	0	0	1	1	2	0	0.6991069	0	1	0	1	202091	"2020915106"	0	0	1	0	1	1.0681995	3	6	1	0	0	1	-1.25	2	2	1	3
12	1	0	0	1	1	1	1	0.14546786	0	2	0	0	202091	"2020915113"	0	0	1	0	0	-0.59271747	3	6	1	0	0	1	-2.25	2	2	1	3
10	0	0	0	1	1	2	0	-0.7772638	0	1	0	1	202091	"2020915115"	0	0	1	0	0	-1.5154492	3	6	1	0	0	1	-1.5	2	2	1	3
10	0	0	0	0	1	4	0	-0.7772638	0	1	0	1	202091	"2020915123"	0	0	1	0	0	-0.59271747	3	6	1	0	0	1	3.375	2	2	1	3
10	1	0	0	1	1	2	0	0.14546786	0	1	0	0	202091	"2020915130"	0	0	1	0	1	-0.7772638	3	6	1	0	0	1	-1.5	1	2	1	3
10	1	0	0	1	1	2	0	-0.22362481	0	1	0	1	202091	"2020915133"	0	0	1	0	0	-0.7772638	3	6	1	0	0	1	-1.25	2	2	1	3
11	1	0	0	1	1	2	0	1.4372922	0	2	0	1	202091	"2020915134"	0	0	1	0	1	1.6218386	3	6	1	0	0	1	-1.25	1	2	1	3
11	0	0	1	1	1	1	1	0.8836532	1	3	0	0	202091	"2020915135"	0	0	1	0	1	-0.40817115	3	6	1	0	0	1	-3.5	2	2	1	3
11	0	0	0	0	1	1	1	1.4372922	0	1	0	0	202091	"2020915136"	0	0	1	0	0	1.2527459	3	6	1	0	0	1	-2.25	2	2	1	3
13	1	0	0	1	1	1	1	1.6218386	0	2	0	0	202091	"2020915137"	0	1	1				3	6	1	0	0	1	-4.75			1	
10	0	1	1	0	1	1	1	-0.9618102	1	1	0	0	202091	"2020915139"	0	0	1	1	1	-0.9618102	3	6	1	0	0	1	-6.5	1	2	1	3
10	0	1	1	1	1	1	1	1.8433056	0	3	0	0	202092	"2020924217"	0	0	1	1	1	0.9434233	2	4	1	0	1	0	-4.0	1	3	1	2
10	1	0	0	0	1	2	0	-0.31641203	0	2	0	0	202092	"2020924219"	0	0	1	0	1	-0.31641203	2	4	1	0	1	0	-1.5	1	3	1	2
10	1	0	1	1	1	1	1	-0.22362481	0	1	0	1	202092	"2020925105"	0	0	1	1	1	-0.59271747	2	4	1	0	1	0	-4.25	1	2	1	3
11	1	0	1	0	1	2	1	-0.59271747	0	1	0	0	202092	"2020925108"	0	0	1	0	0	-0.039078478	2	4	1	0	1	0	-1.25	2	2	1	3
11	0	0	0	0	1	1	1	0.14546786	0	1	0	0	202092	"2020925109"	0	0	1	1	1	-0.59271747	2	4	1	0	1	0	-2.75	2	2	1	3
12	1	0	1	1	1	1	1	0.8836532	0	2	0	1	202092	"2020925120"	0	0	1	0	1	1.6218386	2	4	1	0	1	0	-2.25	2	2	1	3
11	0	0	0	1	1	2	0	0.6991069	0	1	0	0	202092	"2020925121"	0	0	1	0	0	-0.7772638	2	4	1	0	1	0	-1.75	2	2	1	3
11	1	0	1	0	1	1	1	0.8836532	0	2	0	1	202092	"2020925138"	0	0	1	0	0	0.3300142	2	4	1	0	1	0	-2.5	1	2	1	3
10	0	0	0	0	1	2	0	1.2527459	0	1	0	1	202092	"2020925141"	0	0	1	0	1	1.6218386	2	4	1	0	1	0	-1.75	2	2	1	3
11	0	0	0	0	1	2	0	-0.22362481	0		0	0	202092	"2020925147"	0	0	1	0	0	-0.59271747	2	4	1	0	1	0	-1.5	2	2	1	3
10	1	0	0	0	1	2	1	1.4372922	0	1	0	1	202092	"2020925154"	0	0	1	0	1	-1.3309028	2	4	1	0	1	0	-2.0	2	2	1	3
10	0	0	1	1	1	1	1	1.6218386	0	1	0	0	202092	"2020925156"	0	0	1	0	0	1.0681995	2	4	1	0	1	0	-7.0	2	2	1	3
8	0	0	0	1	1	2	0	0.2235174	0	2	0	0	202101	"2021014120"	0	0	1	0	0	1.1233997	3	6	1	0	0	1	-1.75	2	2	1	3
10	0	0	0	0	1	2	0	1.0681995	1	2	0	0	202101	"2021015103"	0	0	1	0	0	1.4372922	3	6	1	0	0	1	-1.25	1	3	1	2
10	1	0	1	0	1	1	1	-0.40817115	0	3	0	0	202101	"2021015129"	0	0	1	0	1	0.14546786	3	6	1	0	0	1	-2.5	2	3	1	2
10	0	0	1	0	1	1	1	0.5145605	0	1	0	0	202101	"2021015133"	0	0	1	0	1	1.2527459	3	6	1	0	0	1	-2.75	3	3	1	2
11	1	0	0	0	1	4	0	-0.40817115	0	2	0	0	202101	"2021015135"	0	0	1	0	1	-0.40817115	3	6	1	0	0	1	1.0	2	3	1	2
10	1	0	0	0	1	2	0	0.3300142	0	1	0	1	202101	"2021015147"	0	0	1	0	1	0.3300142	3	6	1	0	0	1	-1.5	2	3	1	2
10	1	0	0	0	1	2	0	0.40349388	0	2	0	0	202121	"2021214102"	0	0	1	0	0	0.043540925	1	2	1	1	0	0	-1.5	2	3	1	2
10	0	0	0	0	1	1	1	0.40349388	0	1	0	0	202121	"2021214110"	0	0	1	0	0	-0.4963885	1	2	1	1	0	0	-4.75	2	3	1	2
10	0	0	0	0	1	2	1	1.8433056	0	1	0	0	202121	"2021214112"	0	0	1	0	0	1.4833527	1	2	1	1	0	0	-1.0	2	3	1	2
8	1	0	0	1	1	1	1	1.8433056	0	2	0	0	202121	"2021214113"	0	0	1	0	1	1.4833527	1	2	1	1	0	0	-4.25	3	3	1	2
9	0	0	1	0	1	1	1	-2.2961533	1	1	0	0	202121	"2021214119"	0	0	1	0	0	0.043540925	1	2	1	1	0	0	-2.625	2	3	1	2
10	0	0	1	0	1	4	1	-1.2162944	0	1	0	0	202121	"2021214130"	0	0	1	0	0	-1.5762473	1	2	1	1	0	0	1.0	2	3	1	2
9	0	0	0	1	1	1	1	0.9434233	1	1	0	0	202121	"2021214135"	0	0	1	0	0	1.3033762	1	2	1	1	0	0	-4.375	2	3	1	2
11	1	0	0	0	1	2	1	-1.3309028	0	3	0	0	202121	"2021215104"	0	0	1	0	0	-0.7772638	1	2	1	1	0	0	-1.5	2	3	1	2
10	0	1	1	0	1	1	1	1.6218386	0	1	0	0	202121	"2021215112"	0	0	1	1	1	0.8836532	1	2	1	1	0	0	-4.0	1	3	1	2
10	1	0	0	1	1	4	0	1.6218386	1	1	0	0	202121	"2021215121"	0	0	1	0	0	1.2527459	1	2	1	1	0	0	4.625	2	3	1	2
11	1	0	0	0	1	1	1	1.4372922	0	1	0	0	202121	"2021215125"	0	0	1	0	0	1.0681995	1	2	1	1	0	0	-2.75	1	3	1	2
12	1	0	0	1	1	3	0	-0.9618102	0	2	0	0	202121	"2021215127"	0	0	1	0	0	-1.5154492	1	2	1	1	0	0	0.0	2	3	1	2
12	1	0	0	0	1	2	0	-0.40817115	1	1	0	0	202121	"2021215141"	0	0	1	0	0	0.14546786	1	2	1	1	0	0	-1.25	1	3	1	2
9	0	0	1	1	1	2	1	1.1233997	1	1	0	0	202122	"2021224102"	0	0	1	1	1	0.9434233	3	6	1	0	0	1	-1.75	2	4	1	1
9	1	0	0	1	1	2	1	0.40349388	1	2	0	0	202122	"2021224103"	0	1	1				3	6	1	0	0	1	-1.75			1	
10	0	1	1	1	1	1	1	1.1233997	0	1	0	0	202122	"2021224106"	0	0	1	0	1	1.6633291	3	6	1	0	0	1	-2.25	3	4	1	1
10	1	0	0	1	1	2	0	1.1233997	0	3	0	0	202122	"2021224111"	0	0	1	0	1	0.9434233	3	6	1	0	0	1	-1.5	3	4	1	1
10	1	0	0	0	1	2	1	-0.13643554	1	1	0	0	202122	"2021224113"	0	0	1	1	1	0.40349388	3	6	1	0	0	1	-1.25	2	4	1	1
8	0	0	0	0	1	2	0	1.1233997	1	1	0	0	202122	"2021224114"	0	0	1	1	1	1.6633291	3	6	1	0	0	1	-1.625	2	4	1	1
8	1	1	1	0	1	1	1	1.6633291	1	1	0	0	202122	"2021224115"	0	0	1	1	1	0.7634468	3	6	1	0	0	1	-4.125	2	4	1	1
10	0	0	0	0	1	2	0	0.58347034	1	3	0	0	202122	"2021224118"	0	0	1	0	1	1.3033762	3	6	1	0	0	1	-1.5	2	4	1	1
10	0	0	1	0	1	1	1	0.9434233	0	3	0	0	202122	"2021224122"	0	0	1	0	0	0.9434233	3	6	1	0	0	1	-2.25	1	4	1	1
11	1	0	0	1	1	2	1	-0.67636496	0	1	0	0	202122	"2021224124"	0	0	1	1	1	1.4833527	3	6	1	0	0	1	-1.5	1	4	1	1
11	1	0	0	1	1	4	0	0.043540925	0	2	0	0	202122	"2021224125"	0	0	1	0	0	0.9434233	3	6	1	0	0	1	1.5	2	4	1	1
8	1	0	0	0	1	2	0	-1.036318	0	1	0	0	202122	"2021224130"	0	0	1	0	0	1.3033762	3	6	1	0	0	1	-1.0	2	4	1	1
9	0	0	0	0	1	1	1	-0.4963885	0	2	0	0	202122	"2021224134"	0	0	1	0	1	1.4833527	3	6	1	0	0	1	-4.0	2	4	1	1
9	1	0	0	1	1	2	0	0.40349388	0	3	0	0	202122	"2021224146"	0	0	1	0	1	0.7634468	3	6	1	0	0	1	-1.25	2	4	1	1
9	1	0	1	1	1	1	1	0.40349388	1	3	0	0	202122	"2021224147"	0	0	1	1	1	1.6633291	3	6	1	0	0	1	-4.125	2	4	1	1
10	0	0	0	0	1	1	0	-0.13643554	0	1	0	0	202122	"2021224149"	0	0	1	0	1	1.1233997	3	6	1	0	0	1	-2.375	2	4	1	1
11	1	0	0	1	1	2	0	0.14546786	1	2	0	0	202122	"2021225101"	0	0	1	0	1	-1.1463565	3	6	1	0	0	1	-1.125	2	2	1	3
11	0	0	1	0	1	1	1	-0.59271747	1	3	0	0	202122	"2021225104"	0	1	1				3	6	1	0	0	1	-4.375			1	
11	1	0	0	0	1	4	0	-1.5154492	0	1	0	1	202122	"2021225114"	0	0	1	1	0	1.4372922	3	6	1	0	0	1	1.0	2	2	1	3
11	1	1	1	0	1	1	1	1.2527459	0	1	0	0	202122	"2021225124"	0	0	1	1	1	0.3300142	3	6	1	0	0	1	-2.25	1	2	1	3
10	1	0	0	1	1	1	1	1.0681995	0	2	0	0	202122	"2021225128"	0	1	1				3	6	1	0	0	1	-2.5			1	
12	1	0	0	0	1	2	0	-1.8845419	0	1	0	0	202122	"2021225135"	0	0	1	1	0	-1.3309028	3	6	1	0	0	1	-0.75	3	2	1	3
12	1	0	1	1	1	2	1	-0.40817115	0	3	0	0	202122	"2021225137"	0	0	1	0	1	-0.7772638	3	6	1	0	0	1	-1.5	1	2	1	3
12	0	0	0	1	1	2	0	-0.22362481	0	2	0	0	202122	"2021225145"	0	0	1	1	1	-0.40817115	3	6	1	0	0	1	-1.0	2	2	1	3
10	1	0	1	1	1	2	1	0.6991069	1	2	0	0	202122	"2021225146"	0	0	1	1	0	0.5145605	3	6	1	0	0	1	-1.75	2	2	1	3
10	1	0	0	1	1	2	0	0.6991069	1	3	0	0	202122	"2021225147"	0	0	1	1	0	0.8836532	3	6	1	0	0	1	-1.75	2	2	1	3
10	1	0	1	1	1	2	1	-0.8563414	0	2	0	0	202131	"2021314125"	0	0	1	0	0	-0.4963885	3	5	0	0	0	1	-1.75	2	1	1	3
10	1	0	1	0	1	1	1	1.6218386	0	1	0	0	202131	"2021315102"	0	0	1	0	0	1.4372922	3	5	0	0	0	1	-3.75	2	3	1	2
10	1	0	0	0	1	2	1	-1.8845419	0	1	0	0	202131	"2021315105"	0	0	1	0	0	-1.5154492	3	5	0	0	0	1	-2.0	2	3	1	2
12	0	0	0	0	1	3	0	-1.1463565	0	1	0	0	202131	"2021315109"	0	0	1	0	0	0.6991069	3	5	0	0	0	1	-0.5	2	3	1	2
11	1	0	1	1	1	1	1	0.6991069	0	1	0	0	202131	"2021315112"	0	0	1	0	0	0.14546786	3	5	0	0	0	1	-2.75	2	3	1	2
9	0	0	0	1	1	1	1	0.7634468	1	1	0	0	202132	"2021324106"	0	0	1	0	0	1.1233997	1	1	0	1	0	0	-2.5	2	1	1	3
9	0	0	0	0	1	2	0	0.2235174	0	2	0	0	202132	"2021324120"	0	0	1	0	0	0.043540925	1	1	0	1	0	0	-1.5	2	1	1	3
9	1	0	0	0	1	2	0	-1.036318	0	3	0	0	202132	"2021324130"	0	0	1	0	0	-0.67636496	1	1	0	1	0	0	-2.0	2	1	1	3
11	1	0	1	0	1	1	1	-2.0690882	1	2	0	0	202132	"2021325105"	0	0	1	0	0	-2.0690882	1	1	0	1	0	0	-2.75	1	2	1	3
10	1	0	0	0	1	2	0	-1.6999955	0	2	1	0	202132	"2021325110"	0	0	1	0	0	-0.22362481	1	1	0	1	0	0	-1.375	1	2	1	3
10	1	0	0	0	1	2	0	-0.039078478	0	1	1	0	202132	"2021325113"	0	0	1	0	0	-1.8845419	1	1	0	1	0	0	-1.0	3	2	1	3
13	1	0	0	0	1	2	0	0.6991069	0	2	0	0	202132	"2021325114"	0	0	1	0	0	-0.9618102	1	1	0	1	0	0	-1.0	1	2	1	3
10	0	0	0	0	1	2	0	-1.1463565	0	1	0	0	202132	"2021325119"	0	0	1	0	0	-0.59271747	1	1	0	1	0	0	-1.25	3	2	1	3
10	0	0	0	0	1	2	0	1.2527459	1	2	0	0	202132	"2021325120"	0	0	1	0	0	-0.40817115	1	1	0	1	0	0	-1.5	1	2	1	3
12	1	0	1	0	1	1	1	-1.3309028	0	1	0	0	202132	"2021325125"	0	0	1	0	1	-0.59271747	1	1	0	1	0	0	-5.0	2	2	1	3
10	0	0	0	1	1	2	0	0.5145605	1	3	0	0	202132	"2021325130"	0	0	1	0	0	0.3300142	1	1	0	1	0	0	-1.0	3	2	1	3
10	1	0	0	0	1	1	1	-2.0690882	0	1	0	1	202132	"2021325134"	0	0	1	0	0	-2.0690882	1	1	0	1	0	0	-4.875	2	2	1	3
11	0	0	1	1	1	1	1	1.8063849	0	3	0	0	202132	"2021325138"	0	0	1	0	1	1.4372922	1	1	0	1	0	0	-5.5	3	2	1	3
12	1	0	0	0	1	2	0	-1.036318	0	1	0	0	202141	"2021414110"	0	0	1	0	0	-0.4963885	2	3	0	0	1	0	-1.25	2	3	1	2
10	1	0	1	1	1	1	1	0.2235174	0	3	0	0	202141	"2021414128"	0	0	1	0	0	1.3033762	2	3	0	0	1	0	-3.5	3	3	1	2
11	1	0	0	0	1	2	0	-0.22362481	0	1	0	0	202141	"2021415117"	0	0	1	0	1	-0.40817115	2	3	0	0	1	0	-1.25	3	2	1	3
12	1	0	0	0	1	2	0	-1.8845419	0	1	0		202141	"2021415131"	0	0	1	0	0	-0.59271747	2	3	0	0	1	0	-1.0	3	2	1	3
8	1	0	0	1	1	4	0	0.9434233	1	2	0	0	202151	"2021514103"	0	0	1	0	1	1.8433056	2	4	1	0	1	0	1.0	2	2	1	3
9	1	1	1	1	1	1	1	-1.3962709	1		0	0	202151	"2021514105"	0	0	1	0	1	-1.2162944	2	4	1	0	1	0	-4.75	2	2	1	3
10	1	0	0	1	1	3	0	0.58347034	0	1	0	0	202151	"2021514110"	0	0	1	0	0	1.6633291	2	4	1	0	1	0	0.0	1	2	1	3
10	1	0	0	0	1	4	0	-0.13643554	0	1	0	0	202151	"2021514113"	0	0	1	0	1	-0.13643554	2	4	1	0	1	0	0.75	2	2	1	3
9	0	0	0	0	1	2	0	-1.5762473	0	1	0	0	202151	"2021514116"	0	0	1	0	1	-0.8563414	2	4	1	0	1	0	-1.625	2	2	1	3
9	0	0	1	0	1	2	1	-1.7562238	0	3	0	1	202151	"2021514127"	0	0	1	0	0	-1.036318	2	4	1	0	1	0	-1.75	2	2	1	3
10	1	0	0	0	1	2	0	-1.3962709	1	1	0	0	202151	"2021514135"	0	0	1	0	1	-1.5762473	2	4	1	0	1	0	-0.625	1	2	1	3
11	0	0	1	1	1	1	1	0.14546786	0	1	0	0	202151	"2021515124"	0	0	1	0	0	0.6991069	2	4	1	0	1	0	-4.0	3	3	1	2
10	1	0	0	1	1	2	0	-0.22362481	0	3	0	0	202151	"2021515125"	0	0	1	0	1	0.8836532	2	4	1	0	1	0	-1.0	2	3	1	2
9	1	0	0	0	1	2	0	0.043540925	0	1	0	1	203011	"2030114115"	0	0	1	0	0	0.40349388	2	3	0	0	1	0	-0.75	1	2	1	3
11	0	0	0	0	1	1	1	-1.3309028	1	1	0	1	203011	"2030115115"	0	0	1	0	0	-2.0690882	2	3	0	0	1	0	-3.25	2	3	1	2
12	0	0	0	0	1	1	1	-1.1463565	0	1	0	0	203011	"2030115127"	0	0	1	0	0	-1.3309028	2	3	0	0	1	0	-2.5	2	3	1	2
9	1	0	0	1	1	2	0	-0.13643554	0	1	0	0	203012	"2030124115"	0	0	1	0	0	0.043540925	2	4	1	0	1	0	-0.75	1	3	1	2
10	0	0	0	0	1	2	0	-1.036318	0	2	0	0	203012	"2030124120"	0	0	1	0	1	0.9434233	2	4	1	0	1	0	-0.75	2	3	1	2
10	0	0	0	0	1	2	0	1.3033762	0	1	0	0	203012	"2030124121"	0	0	1	0	1	1.4833527	2	4	1	0	1	0	-1.0	2	3	1	2
10	0	0	1	0	1	1	1	0.2235174	0	1	0	1	203012	"2030124129"	0	0	1	0	1	0.58347034	2	4	1	0	1	0	-2.25	2	3	1	2
10	0	0	0	0	1	4	0	-0.4963885	0	1	0	0	203012	"2030124130"	0	0	1	0	1	-0.31641203	2	4	1	0	1	0	1.0	2	3	1	2
9	1	0	0	0	1	2	0	0.58347034	0	1	0	1	203012	"2030124144"	0	0	1	0	0	0.58347034	2	4	1	0	1	0	-1.75	2	3	1	2
9	0	0	1	1	1	1	1	1.4372922	0	1	0	0	203012	"2030125101"	0	0	1	0	1	1.6218386	2	4	1	0	1	0	-2.75	2	3	1	2
11	1	0	0	0	1	2	0	0.3300142	0	2	0	0	203012	"2030125123"	0	0	1	0	1	0.14546786	2	4	1	0	1	0	-1.25	2	3	1	2
11	0	0	0	1	1	1	1	1.2527459	0	2	0	0	203012	"2030125124"	0	0	1	0	1	1.2527459	2	4	1	0	1	0	-2.75	2	3	1	2
11	0	0	0	0	1	2	1	-0.7772638	0	1	0	0	203012	"2030125128"	0	0	1	0	1	0.3300142	2	4	1	0	1	0	-1.25	2	3	1	2
11	1	0	0	1	1	2	0	0.8836532	0	1	0	1	203012	"2030125129"	0	0	1	0	1	1.0681995	2	4	1	0	1	0	-0.75	2	3	1	2
10	1	0	0	1	1	2	1	0.14546786	0	1	0	0	203012	"2030125131"	0	0	1	0	1	-0.039078478	2	4	1	0	1	0	-1.5	2	3	1	2
10	0	0	0	1	1	2	1	0.6991069	0	1	0	0	203012	"2030125140"	0	0	1	0	0	0.5145605	2	4	1	0	1	0	-1.25	2	3	1	2
12	0	1	1	0	1	1	1	-0.039078478	0	1	0	0	203012	"2030125147"	0	0	1	0	1	-0.40817115	2	4	1	0	1	0	-3.5	2	3	1	2
12	0	0	0	1	1	2	0	1.2527459	0	2	0	0	203012	"2030125152"	0	0	1	0	1	0.6991069	2	4	1	0	1	0	-0.75	2	3	1	2
11	1	0	1	1	1	2	0	1.0681995	1	1	0	0	203012	"2030125155"	0	0	1	0	0	1.2527459	2	4	1	0	1	0	-1.25	2	3	1	2
9	0	0	0	0	1	2	0	0.2235174	0	1	0	0	203021	"2030214106"	0	0	1	1	0	-0.31641203	2	3	0	0	1	0	-0.75	2	3	1	2
9	1	0	0	0	1	2	1	-1.3962709	0		0	0	203021	"2030214108"	0	0	1	1	1	0.58347034	2	3	0	0	1	0	-2.0	2	3	1	2
9	0	0	0	0	1	1	0	1.4833527	0	1	0	0	203021	"2030214109"	0	0	1	1	0	2.023282	2	3	0	0	1	0	-2.25	2	3	1	2
9	1	1	0	0	1	1	1	-0.67636496	0	1	0	0	203021	"2030214123"	0	0	1	1	0	0.043540925	2	3	0	0	1	0	-3.0	2	3	1	2
9	1	0	0	0	1	2	0	-0.13643554	0	1	0	0	203021	"2030214129"	0	0	1	1	1	0.58347034	2	3	0	0	1	0	-2.0	1	3	1	2
9	0	0	0	0	1	1	0	-0.13643554	0	2	0	0	203021	"2030214130"	0	0	1	1	1	0.043540925	2	3	0	0	1	0	-4.5	2	3	1	2
11	0	0	1	0	1	2	0	0.14546786	0	1	0	0	203021	"2030215106"	0	0	1	1	1	-0.40817115	2	3	0	0	1	0	-1.0	2	2	1	3
11	0	0	0	0	1	2	0	0.14546786	0	2	0	0	203021	"2030215110"	0	0	1	1	1	-0.40817115	2	3	0	0	1	0	-1.0	2	2	1	3
10	0	0	0	1	1	1	1	-0.7772638	0	1	0	0	203021	"2030215116"	0	0	1	1	1	-0.7772638	2	3	0	0	1	0	-2.25	1	2	1	3
10	0	1	1	0	1	2	1	0.6991069	0	2	0	1	203021	"2030215117"	0	0	1	1	1	-0.59271747	2	3	0	0	1	0	-2.0	2	2	1	3
10	1	1	1	1	1	2	0	0.5145605	0	1	0	0	203021	"2030215118"	0	0	1	1	1	0.14546786	2	3	0	0	1	0	-2.0	2	2	1	3
11	0	1	1	0	1	3	1	-1.1463565	0	2	0	0	203021	"2030215125"	0	0	1	1	1	-1.1463565	2	3	0	0	1	0	-0.375	2	2	1	3
10	0	1	1	0	1	1	1	0.8836532	0	1	0	0	203021	"2030215126"	0	0	1	1	1	-1.1463565	2	3	0	0	1	0	-4.375	1	2	1	3
10	1	0	0	1	1	1	1	-0.22362481	0	1	0	0	203021	"2030215129"	0	0	1	1	1	-0.59271747	2	3	0	0	1	0	-4.125	2	2	1	3
11	1	0	0	0	1	4	0	0.3300142	0	2	0	1	203021	"2030215130"	0	0	1	1	0	-0.59271747	2	3	0	0	1	0	0.5	2	2	1	3
9	1	0	1	0	1	2	0	1.6633291	0	1	0	0	203022	"2030224101"	0	0	1	0	0	1.6633291	1	2	1	1	0	0	-0.75	2	1	1	3
9	1	0	0	0	1	2	0	0.2235174	0	1	0	1	203022	"2030224103"	0	0	1	0	0	0.58347034	1	2	1	1	0	0	-0.75	2	1	1	3
11	0	0	0	0	1	1	1	0.40349388	0	1	0	0	203022	"2030224109"	0	0	1	0	0	-0.31641203	1	2	1	1	0	0	-3.0	1	1	1	3
9	0	0	0	0	1	1	1	0.043540925	0	1	0	0	203022	"2030224111"	0	0	1	0	0	-1.2162944	1	2	1	1	0	0	-3.25	1	1	1	3
10	0	0	0	0	1	1	1	0.40349388	0	2	0	0	203022	"2030224120"	0	0	1	0	1	1.1233997	1	2	1	1	0	0	-2.25	2	1	1	3
9	0	0	0	1	1	2	0	2.2032585	0	2	0	0	203022	"2030224121"	0	0	1	0	0	1.4833527	1	2	1	1	0	0	-0.75	2	1	1	3
9	0	0	0	1	1	1	1	1.4833527	0	1	0	0	203022	"2030224123"	0	0	1	0	1	1.4833527	1	2	1	1	0	0	-2.25	3	1	1	3
10	1	0	0	0	1	2	0	0.9434233	1	1	0	1	203022	"2030224129"	0	0	1	0	0	1.3033762	1	2	1	1	0	0	-1.0	2	1	1	3
9	0	0	0	1	1	2	0	1.3033762	1	1	0	0	203022	"2030224134"	0	0	1	0	0	-0.67636496	1	2	1	1	0	0	-0.75	3	1	1	3
9	1	0	0	1	1	2	1	0.40349388	0	1	0	0	203022	"2030224138"	0	0	1	0	0	1.3033762	1	2	1	1	0	0	-1.75	2	1	1	3
10	0	0	1	0	1	2	1	-0.039078478	0	2	0	0	203022	"2030225103"	0	0	1	0	0	-0.22362481	1	2	1	1	0	0	-1.25	2	2	1	3
11	1	0	0	0	1	2	0	-0.40817115	0	1	0	0	203022	"2030225112"	0	0	1	0	0	0.14546786	1	2	1	1	0	0	-0.75	2	2	1	3
10	0	0	1	0	1	2	0	1.4372922	0	1	0	1	203022	"2030225113"	0	0	1	0	0	1.4372922	1	2	1	1	0	0	-1.5	2	2	1	3
